order_id,Priority,Cust_id,Segment,City,Category,Subcategory,Container,Profit,Quantity,Sales,Mode,order_Dte,Mnth,Year
90261,High,757,HomeOffice,Perth,Technology,Peripherals,Small Pack,20,11,104,Regular Air,26/09/2015,9,2015
14884,High,2303,Corporate,Sao Paulo,Technology,Telephones,Small Box,-291,12,1143,Regular Air,27/09/2015,9,2015
90968,Medium,2329,HomeOffice,Hong Kong,Technology,Telephones,Small Pack,877,17,1527,Regular Air,28/09/2015,9,2015
88323,Critical,2499,SmallBusiness,Dnipropetrovsk,Office Supplies,Paper,Small Box,-84,12,74,Regular Air,30/09/2015,9,2015
90636,Critical,1888,HomeOffice,Vancouver,Furniture,Tables,Jumbo Box,-809,13,4311,Delivery Truck,01/10/2015,10,2015
86070,Low,2657,Corporate,Santiago,Office Supplies,Pens,Wrap Bag,-29,22,37,Regular Air,02/10/2015,10,2015
87921,High,2542,HomeOffice,Columbus,Office Supplies,Pens,Wrap Bag,5,20,59,Regular Air,03/10/2015,10,2015
89844,Critical,3092,Corporate,Albany,Technology,Peripherals,Small Pack,-12,1,15,Regular Air,04/10/2015,10,2015
87386,Not Specified,2607,Corporate,Swellendam,Office Supplies,Storage,Small Box,-18,4,55,Regular Air,05/10/2015,10,2015
90251,Critical,1619,Consumer,Cancun,Office Supplies,Pens,Wrap Bag,46,11,72,Regular Air,08/10/2015,10,2015
88863,Critical,1963,Consumer,Merida,Furniture,Furnishings,Large Box,-36,2,86,Express Air,09/10/2015,10,2015
35649,Medium,1821,Consumer,New York City,Office Supplies,Accessories,Small Box,3,18,82,Regular Air,09/10/2015,10,2015
89074,Low,3020,Corporate,Riyadh,Office Supplies,Rubber Bands,Wrap Bag,-97,21,41,Regular Air,10/10/2015,10,2015
86706,Not Specified,2250,HomeOffice,Victoria,Office Supplies,Storage,Small Box,39,7,284,Regular Air,12/10/2015,10,2015
89531,Critical,153,SmallBusiness,Nottingham,Office Supplies,Paper,Wrap Bag,30,13,125,Regular Air,13/10/2015,10,2015
90209,Medium,983,SmallBusiness,Ryazan,Furniture,Furnishings,Small Pack,113,8,161,Regular Air,18/10/2015,10,2015
89384,Not Specified,2085,SmallBusiness,Toronto,Office Supplies,Paper,Small Box,53,5,64,Regular Air,19/10/2015,10,2015
87516,Critical,2947,Consumer,Nantes,Technology,Telephones,Small Pack,-46,11,239,Regular Air,20/10/2015,10,2015
87850,High,1043,SmallBusiness,Yaounde,Technology,Peripherals,Small Pack,48,7,163,Regular Air,21/10/2015,10,2015
86930,Critical,2896,HomeOffice,Kharkiv,Technology,Telephones,Small Pack,-85,2,108,Regular Air,22/10/2015,10,2015
91162,Low,629,SmallBusiness,Melbourne,Office Supplies,Paper,Wrap Bag,145,21,210,Express Air,22/10/2015,10,2015
90758,Critical,3283,Corporate,Richmond,Office Supplies,Labels,Small Box,-73,9,34,Regular Air,26/10/2015,10,2015
90456,Not Specified,862,Corporate,St. Petersburg,Office Supplies,Storage,Small Box,312,9,1221,Regular Air,28/10/2015,10,2015
88708,High,2714,Corporate,Kiev,Technology,Peripherals,Small Box,3016,18,4882,Express Air,29/10/2015,10,2015
50726,Low,2867,Corporate,Santiago,Office Supplies,Labels,Small Box,28,41,166,Express Air,31/10/2015,10,2015
88143,Critical,2470,HomeOffice,Tokyo,Office Supplies,Labels,Small Box,-6,5,22,Regular Air,31/10/2015,10,2015
88855,High,1531,Consumer,Sao Paulo,Furniture,Furnishings,Large Box,837,12,2392,Regular Air,01/11/2015,11,2015
90138,High,1091,SmallBusiness,Bangkok,Furniture,Tables,Jumbo Drum,7377,38,13594,Delivery Truck,05/11/2015,11,2015
86615,Not Specified,2265,SmallBusiness,Toronto,Technology,Telephones,Small Pack,564,22,1209,Regular Air,06/11/2015,11,2015
90370,High,500,Corporate,Hobart,Technology,Peripherals,Small Pack,315,27,542,Regular Air,07/11/2015,11,2015
86532,Not Specified,2554,HomeOffice,El Paso,Technology,Telephones,Small Box,41,1,66,Regular Air,10/11/2015,11,2015
86942,Critical,2017,Corporate,Swellendam,Office Supplies,Appliances,Small Box,7,26,275,Regular Air,10/11/2015,11,2015
91440,Low,3359,HomeOffice,Philadelphia,Technology,Telephones,Small Box,660,18,2756,Express Air,10/11/2015,11,2015
90913,High,552,Corporate,Sydney,Furniture,Tables,Jumbo Box,187,40,16758,Delivery Truck,13/11/2015,11,2015
88097,Low,1561,Corporate,Barcelona,Office Supplies,Rubber Bands,Wrap Bag,2,26,116,Express Air,14/11/2015,11,2015
87762,Low,1980,Corporate,Tijuana,Technology,Copiers and Fax,Large Box,115,14,8155,Regular Air,16/11/2015,11,2015
91295,Low,2153,HomeOffice,Merida,Office Supplies,Accessories,Small Box,2,32,164,Regular Air,17/11/2015,11,2015
86676,Medium,1590,Corporate,Merida,Technology,Telephones,Small Box,1184,25,2846,Regular Air,18/11/2015,11,2015
90287,High,1831,Corporate,Sao Paulo,Furniture,Furnishings,Small Box,28,36,344,Regular Air,18/11/2015,11,2015
89422,Low,3073,Corporate,Stockholm,Technology,Peripherals,Small Box,25,43,2042,Regular Air,19/11/2015,11,2015
91527,Low,324,Corporate,Birmingham,Technology,Office Machines,Jumbo Drum,8885,41,13247,Delivery Truck,19/11/2015,11,2015
90920,Medium,375,SmallBusiness,Cardiff,Office Supplies,Envelopes,Small Box,187,16,239,Express Air,20/11/2015,11,2015
89616,Medium,2332,Consumer,Beijing,Technology,Copiers and Fax,Large Box,5932,32,9118,Regular Air,22/11/2015,11,2015
87544,High,3397A,SmallBusiness,Albany,Office Supplies,Accessories,Small Box,11043,42,16337,Regular Air,25/11/2015,11,2015
89049,Low,2977,SmallBusiness,Santa Fe,Technology,Office Machines,Jumbo Drum,458,11,4722,Delivery Truck,26/11/2015,11,2015
87627,Critical,2931,Corporate,Glendale,Furniture,Furnishings,Small Box,3,3,30,Express Air,28/11/2015,11,2015
87545,Medium,3400,Corporate,Augusta,Office Supplies,Paper,Wrap Bag,3,8,64,Regular Air,29/11/2015,11,2015
87379,Not Specified,1883,HomeOffice,Victoria,Office Supplies,Pens,Wrap Bag,1,5,20,Regular Air,30/11/2015,11,2015
90701,Low,431,Corporate,Adelaide,Technology,Telephones,Small Box,649,17,1148,Regular Air,03/12/2015,12,2015
90282,Critical,1587,Corporate,Tijuana,Office Supplies,Pens,Small Pack,334,20,510,Regular Air,04/12/2015,12,2015
87352,High,360,SmallBusiness,Birmingham,Office Supplies,Paper,Wrap Bag,24,7,37,Regular Air,05/12/2015,12,2015
91148,Medium,605,HomeOffice,Adelaide,Office Supplies,Accessories,Small Box,-20,1,25,Regular Air,07/12/2015,12,2015
86405,Critical,1463,HomeOffice,Recife,Furniture,Furnishings,Small Box,321,25,629,Regular Air,07/12/2015,12,2015
90113,Critical,2274,Corporate,Toronto,Technology,Office Machines,Medium Box,40,20,376,Regular Air,07/12/2015,12,2015
86170,Not Specified,2352,Consumer,Madison,Furniture,Bookcases,Jumbo Box,-119,8,481,Delivery Truck,10/12/2015,12,2015
22848,Not Specified,2491,HomeOffice,Paris,Office Supplies,Appliances,Large Box,-148,40,187,Regular Air,10/12/2015,12,2015
89249,Not Specified,74,SmallBusiness,Birmingham,Office Supplies,Appliances,Medium Box,22,7,146,Regular Air,10/12/2015,12,2015
86963,Low,1827,Corporate,Standerton,Office Supplies,Storage,Small Box,2763,25,4050,Regular Air,14/12/2015,12,2015
91505,Low,2276,Consumer,Victoria,Office Supplies,Pens,Small Pack,293,16,735,Express Air,16/12/2015,12,2015
86778,Critical,1119,HomeOffice,Las Plumas,Furniture,Tables,Jumbo Box,-59,17,530,Delivery Truck,16/12/2015,12,2015
87838,Low,2666,Corporate,Aomori,Furniture,Chairs,Jumbo Drum,193,18,910,Delivery Truck,18/12/2015,12,2015
91312,Medium,2503,HomeOffice,Barcelona,Office Supplies,Paper,Small Box,314,10,456,Regular Air,18/12/2015,12,2015
87183,High,93,Corporate,Cardiff,Furniture,Tables,Jumbo Box,-460,25,3944,Delivery Truck,18/12/2015,12,2015
86210,Critical,3297,Corporate,Nantes,Furniture,Tables,Jumbo Box,17,18,275,Delivery Truck,21/12/2015,12,2015
91292,Low,2365,Corporate,Los Angeles,Office Supplies,Storage,Large Box,-429,15,921,Regular Air,21/12/2015,12,2015
88131,Not Specified,542,HomeOffice,Hobart,Office Supplies,Pens,Wrap Bag,17,19,56,Regular Air,21/12/2015,12,2015
90199,Medium,8,HomeOffice,Hobart,Furniture,Bookcases,Jumbo Box,-153,5,684,Delivery Truck,25/12/2015,12,2015
36356,Medium,699,Consumer,Riyadh,Office Supplies,Labels,Small Box,46,66,240,Regular Air,25/12/2015,12,2015
90245,Not Specified,819,SmallBusiness,Kaliningrad,Office Supplies,Pens,Small Pack,529,25,1038,Express Air,27/12/2015,12,2015
86211,Low,3291,Corporate,Albany,Technology,Peripherals,Small Pack,31,18,142,Express Air,30/12/2015,12,2015
87698,Not Specified,2301,Corporate,Bogota,Office Supplies,Paper,Small Box,74,20,104,Regular Air,30/12/2015,12,2015
90088,Low,2131,HomeOffice,Cancun,Office Supplies,Appliances,Small Box,207,12,700,Regular Air,31/12/2015,12,2015
89352,Critical,719,Corporate,Melbourne,Office Supplies,Envelopes,Small Box,131,13,192,Regular Air,03/01/2016,1,2016
90680,Medium,1665,Consumer,Cape Town,Technology,Office Machines,Medium Box,-1481,1,1861,Regular Air,03/01/2016,1,2016
89927,Critical,81,SmallBusiness,London,Office Supplies,Pens,Wrap Bag,10,5,15,Regular Air,04/01/2016,1,2016
88216,High,1379,HomeOffice,Rio de Janeiro,Office Supplies,Paper,Small Box,50,11,129,Regular Air,05/01/2016,1,2016
88699,Low,2244,Corporate,Victoria,Office Supplies,Pens,Wrap Bag,-5,2,23,Regular Air,05/01/2016,1,2016
87903,High,2819,HomeOffice,Riyadh,Office Supplies,Paper,Small Box,139,6,196,Regular Air,05/01/2016,1,2016
87360,Low,505,Corporate,Melbourne,Office Supplies,Accessories,Small Box,-107,11,56,Regular Air,07/01/2016,1,2016
91358,Not Specified,1061,SmallBusiness,Moscow,Office Supplies,Accessories,Small Box,-23,6,53,Regular Air,08/01/2016,1,2016
88810,High,2007,Corporate,Gurgaon,Furniture,Furnishings,Large Box,-71,4,62,Regular Air,08/01/2016,1,2016
88778,Critical,2984,Corporate,Des Moines,Office Supplies,Envelopes,Small Box,920,9,1408,Regular Air,10/01/2016,1,2016
90053,High,804,SmallBusiness,Ryazan,Furniture,Tables,Jumbo Box,-3,12,1912,Delivery Truck,10/01/2016,1,2016
90213,High,991,SmallBusiness,Yaroslavl,Furniture,Chairs,Jumbo Drum,-95,1,119,Delivery Truck,11/01/2016,1,2016
89189,Critical,2388,SmallBusiness,Albany,Furniture,Furnishings,Small Box,-2,6,134,Regular Air,12/01/2016,1,2016
86073,Not Specified,2658,Corporate,Santiago,Furniture,Bookcases,Jumbo Box,242,6,342,Delivery Truck,13/01/2016,1,2016
90067,Low,510,Corporate,Sydney,Technology,Office Machines,Jumbo Drum,-118,1,149,Delivery Truck,13/01/2016,1,2016
88456,Medium,2400,Consumer,San Diego,Office Supplies,Storage,Small Box,-130,10,108,Regular Air,16/01/2016,1,2016
88020,Medium,2620,Corporate,Riyadh,Office Supplies,Envelopes,Small Box,4,5,36,Regular Air,17/01/2016,1,2016
88811,High,2007,HomeOffice,Tumkur,Office Supplies,Accessories,Small Box,39,8,72,Regular Air,18/01/2016,1,2016
90426,Not Specified,1537,Consumer,Rio de Janeiro,Office Supplies,Storage,Large Box,-663,4,431,Regular Air,19/01/2016,1,2016
87051,Low,3001,Corporate,Riyadh,Technology,Office Machines,Medium Box,125,8,199,Regular Air,20/01/2016,1,2016
87361,Medium,505,Corporate,Melbourne,Technology,Telephones,Small Pack,270,13,474,Regular Air,21/01/2016,1,2016
89768,Critical,287,SmallBusiness,Nottingham,Technology,Peripherals,Small Box,-23,1,30,Regular Air,22/01/2016,1,2016
88375,Not Specified,1009,HomeOffice,Moscow,Office Supplies,Appliances,Small Box,-44,1,64,Regular Air,23/01/2016,1,2016
86036,Critical,2642,HomeOffice,Shanghai,Office Supplies,Paper,Small Box,301,8,458,Regular Air,24/01/2016,1,2016
89907,Low,3081,HomeOffice,Salt Lake City,Office Supplies,Pens,Wrap Bag,14,12,20,Regular Air,26/01/2016,1,2016
41760,Low,1228,SmallBusiness,Yaounde,Furniture,Furnishings,Small Box,-206,24,253,Regular Air,27/01/2016,1,2016
89815,Medium,3128,Corporate,Augusta,Technology,Peripherals,Small Pack,13,9,88,Regular Air,27/01/2016,1,2016
91139,Medium,3022,Corporate,Riyadh,Technology,Telephones,Small Pack,-27,1,35,Regular Air,30/01/2016,1,2016
89289,Critical,635,Corporate,Melbourne,Office Supplies,Pens,Small Pack,-34,9,199,Regular Air,30/01/2016,1,2016
86274,Critical,256,HomeOffice,Liverpool,Office Supplies,Appliances,Medium Box,-42,2,149,Regular Air,31/01/2016,1,2016
88817,Medium,2650,Corporate,Shanghai,Office Supplies,Paper,Small Box,-26,5,33,Regular Air,02/02/2016,2,2016
90895,Medium,2118,HomeOffice,Hong Kong,Office Supplies,Rubber Bands,Wrap Bag,0,9,17,Regular Air,02/02/2016,2,2016
89551,Not Specified,886,Consumer,St. Petersburg,Furniture,Furnishings,Large Box,-15,6,20,Regular Air,05/02/2016,2,2016
90794,Medium,1722,Corporate,Beijing,Office Supplies,Storage,Small Box,-8,4,72,Regular Air,07/02/2016,2,2016
86241,High,3276,SmallBusiness,Austin,Office Supplies,Accessories,Small Box,37,11,74,Regular Air,07/02/2016,2,2016
90794,Medium,1722,Corporate,Toronto,Office Supplies,Paper,Small Box,-64,12,80,Regular Air,08/02/2016,2,2016
29507,Low,2882,Consumer,Stockholm,Technology,Telephones,Small Box,270,41,1480,Regular Air,09/02/2016,2,2016
89126,Not Specified,1209,HomeOffice,Las Plumas,Technology,Telephones,Small Box,-54,1,68,Regular Air,09/02/2016,2,2016
91055,High,721,Corporate,Perth,Technology,Peripherals,Small Box,-126,5,167,Regular Air,10/02/2016,2,2016
90835,High,1113,Corporate,Bangkok,Technology,Telephones,Small Pack,-65,2,69,Regular Air,12/02/2016,2,2016
87479,Medium,3375,HomeOffice,Columbia,Office Supplies,Appliances,Small Box,402,8,636,Regular Air,12/02/2016,2,2016
89628,Not Specified,1031,SmallBusiness,Tel Aviv,Office Supplies,Accessories,Small Box,26,1,1815,Regular Air,13/02/2016,2,2016
89380,Low,1234,Consumer,San Pedro,Technology,Peripherals,Small Pack,83,3,126,Regular Air,15/02/2016,2,2016
88153,Low,348,Corporate,Leeds,Office Supplies,Pens,Wrap Bag,-7,1,11,Regular Air,15/02/2016,2,2016
87101,Low,3163,Corporate,Philadelphia,Office Supplies,Accessories,Small Box,-3,7,35,Regular Air,16/02/2016,2,2016
87716,Low,49,Corporate,Edinburgh,Technology,Telephones,Small Box,378,10,696,Regular Air,17/02/2016,2,2016
86625,High,236,Corporate,Manchester,Office Supplies,Appliances,Small Box,354,9,543,Regular Air,18/02/2016,2,2016
87961,Low,639,Consumer,Adelaide,Technology,Telephones,Small Pack,-42,1,53,Regular Air,18/02/2016,2,2016
90467,Low,1515,Corporate,Rio de Janeiro,Office Supplies,Accessories,Small Box,-83,4,86,Regular Air,23/02/2016,2,2016
86533,Low,2554,HomeOffice,San Francisco,Office Supplies,Accessories,Small Box,24,9,109,Regular Air,23/02/2016,2,2016
89210,Medium,1869,Consumer,Victoria,Furniture,Chairs,Jumbo Drum,2719,8,4060,Delivery Truck,24/02/2016,2,2016
14916,Low,553,Corporate,Córdoba,Technology,Telephones,Small Box,20,16,1978,Express Air,27/02/2016,2,2016
50721,High,1630,HomeOffice,Vijayawada,Office Supplies,Accessories,Small Box,3665,33,10197,Regular Air,27/02/2016,2,2016
86918,Not Specified,1180,HomeOffice,Córdoba,Technology,Peripherals,Small Pack,160,7,235,Regular Air,27/02/2016,2,2016
86335,Low,1946,HomeOffice,Bogota,Technology,Peripherals,Small Box,217,4,333,Express Air,01/03/2016,3,2016
88446,High,1735,SmallBusiness,Hong Kong,Office Supplies,Pens,Small Pack,-25,1,21,Regular Air,01/03/2016,3,2016
58917,High,1733,SmallBusiness,Hong Kong,Technology,Copiers and Fax,Large Box,6067,27,14104,Regular Air,01/03/2016,3,2016
87362,Critical,507,Corporate,Canberra,Technology,Peripherals,Small Pack,50,10,238,Regular Air,03/03/2016,3,2016
37188,Critical,604,HomeOffice,Recife,Office Supplies,Paper,Small Box,-119,24,121,Express Air,03/03/2016,3,2016
86391,Medium,392,Corporate,Perth,Office Supplies,Paper,Small Box,2,2,41,Regular Air,04/03/2016,3,2016
90037,Medium,20,SmallBusiness,London,Office Supplies,Paper,Small Box,-40,1,33,Regular Air,06/03/2016,3,2016
89966,Not Specified,164,HomeOffice,Glasgow,Furniture,Bookcases,Jumbo Box,-502,8,1236,Delivery Truck,07/03/2016,3,2016
90622,Low,1718,Consumer,Toronto,Office Supplies,Envelopes,Small Box,-57,8,72,Regular Air,07/03/2016,3,2016
87225,High,1126,Consumer,Yaounde,Office Supplies,Paper,Small Box,-45,9,52,Express Air,09/03/2016,3,2016
85855,Low,3145,Corporate,San Francisco,Technology,Office Machines,Jumbo Drum,-336,2,4952,Delivery Truck,10/03/2016,3,2016
87950,Medium,67,Corporate,Edinburgh,Office Supplies,Accessories,Small Box,-16,5,20,Regular Air,11/03/2016,3,2016
87746,Medium,479,SmallBusiness,Adelaide,Furniture,Tables,Jumbo Box,33,11,495,Delivery Truck,13/03/2016,3,2016
88441,Not Specified,3201,Consumer,Sacramento,Technology,Peripherals,Small Box,50,13,443,Express Air,14/03/2016,3,2016
88574,Not Specified,853,SmallBusiness,Yaroslavl,Office Supplies,Accessories,Small Box,38,5,55,Regular Air,14/03/2016,3,2016
89317,Medium,3098,Consumer,Madison,Office Supplies,Storage,Large Box,393,9,2495,Regular Air,16/03/2016,3,2016
322,Critical,1402,Corporate,Chicago,Technology,Telephones,Small Box,249,20,3029,Regular Air,17/03/2016,3,2016
90075,Not Specified,1054,Corporate,Tel Aviv,Furniture,Tables,Jumbo Box,-64,5,80,Delivery Truck,17/03/2016,3,2016
85922,High,2631,Corporate,Riyadh,Technology,Peripherals,Small Box,-103,2,84,Regular Air,19/03/2016,3,2016
89532,Low,152,HomeOffice,Edinburgh,Technology,Peripherals,Small Box,-144,6,260,Express Air,20/03/2016,3,2016
90300,Medium,3261,Consumer,Cheyenne,Technology,Peripherals,Small Box,104,7,284,Regular Air,21/03/2016,3,2016
90981,Low,1103,HomeOffice,Istanbul,Technology,Telephones,Small Box,19,3,201,Regular Air,22/03/2016,3,2016
90778,High,1796,Corporate,Ahmedabad,Technology,Office Machines,Jumbo Box,-769,1,3511,Delivery Truck,22/03/2016,3,2016
89488,Not Specified,2741,SmallBusiness,Cheyenne,Office Supplies,Appliances,Medium Box,-197,13,276,Regular Air,23/03/2016,3,2016
32869,Medium,698,Corporate,Seattle,Office Supplies,Pens,Wrap Bag,-7,2,14,Regular Air,26/03/2016,3,2016
89416,Medium,3009,HomeOffice,Riyadh,Technology,Telephones,Small Box,631,9,1089,Regular Air,26/03/2016,3,2016
91009,High,503,SmallBusiness,Perth,Office Supplies,Appliances,Jumbo Drum,245,7,1310,Delivery Truck,27/03/2016,3,2016
86256,High,546,Corporate,Adelaide,Office Supplies,Envelopes,Small Box,-83,7,61,Express Air,27/03/2016,3,2016
89489,Medium,2741,SmallBusiness,Salem,Office Supplies,Accessories,Small Box,19,6,28,Regular Air,28/03/2016,3,2016
86444,Medium,609,Corporate,Canberra,Office Supplies,Paper,Small Box,-34,7,43,Regular Air,28/03/2016,3,2016
90097,Critical,2574,Consumer,Burlington,Technology,Telephones,Small Box,-159,3,201,Regular Air,29/03/2016,3,2016
90443,High,754,Corporate,Canberra,Office Supplies,Storage,Small Box,-145,1,211,Regular Air,30/03/2016,3,2016
86452,Not Specified,3192,Corporate,Bordeaux,Office Supplies,Accessories,Small Box,-32,6,66,Express Air,31/03/2016,3,2016
86616,Not Specified,2265,Corporate,Victoria,Office Supplies,Accessories,Small Box,-50,5,75,Regular Air,03/04/2016,4,2016
86873,Critical,797,SmallBusiness,Kaliningrad,Office Supplies,Accessories,Small Box,51,6,197,Regular Air,04/04/2016,4,2016
87142,Critical,930,SmallBusiness,Kaliningrad,Furniture,Furnishings,Medium Box,-132,10,58,Regular Air,05/04/2016,4,2016
86944,Not Specified,2018,HomeOffice,Mossel Bay,Furniture,Furnishings,Wrap Bag,30,8,101,Express Air,08/04/2016,4,2016
87354,Critical,367,SmallBusiness,Edinburgh,Furniture,Bookcases,Jumbo Box,-863,12,827,Delivery Truck,08/04/2016,4,2016
91171,Medium,2588,HomeOffice,Marseille,Technology,Peripherals,Small Pack,250,12,366,Regular Air,08/04/2016,4,2016
88466,Critical,1083,Corporate,Cairo,Technology,Office Machines,Jumbo Drum,-538,1,2691,Delivery Truck,10/04/2016,4,2016
88762,Low,2791,Corporate,Madison,Technology,Office Machines,Medium Box,800,8,1173,Regular Air,10/04/2016,4,2016
87313,Low,98,HomeOffice,Manchester,Office Supplies,Paper,Small Box,-59,4,25,Express Air,11/04/2016,4,2016
87204,Not Specified,1727,SmallBusiness,Beijing,Technology,Telephones,Small Box,324,8,557,Regular Air,12/04/2016,4,2016
87370,Medium,85,Consumer,Nottingham,Furniture,Tables,Jumbo Box,-1287,5,2675,Delivery Truck,13/04/2016,4,2016
86783,High,1119,HomeOffice,Istanbul,Technology,Peripherals,Small Box,294,10,414,Express Air,13/04/2016,4,2016
89816,High,3128,SmallBusiness,El Paso,Office Supplies,Paper,Small Box,25,3,95,Regular Air,15/04/2016,4,2016
90887,Critical,1241,SmallBusiness,Bangkok,Office Supplies,Paper,Wrap Bag,5,3,23,Regular Air,16/04/2016,4,2016
86880,Not Specified,2010,Corporate,Gurgaon,Office Supplies,Accessories,Small Box,1845,3,2755,Regular Air,17/04/2016,4,2016
90318,Not Specified,2216,Corporate,Cape Town,Technology,Peripherals,Small Pack,-86,13,60,Regular Air,19/04/2016,4,2016
5986,High,1282,SmallBusiness,Singapore,Technology,Peripherals,Small Pack,-144,41,205,Regular Air,20/04/2016,4,2016
5986,High,1282,SmallBusiness,Bangkok,Furniture,Chairs,Jumbo Drum,63,20,1022,Delivery Truck,20/04/2016,4,2016
90950,Medium,3027,Consumer,Shanghai,Technology,Telephones,Small Box,755,9,1393,Regular Air,22/04/2016,4,2016
86651,Critical,1680,Consumer,Victoria,Office Supplies,Rubber Bands,Wrap Bag,50,13,76,Regular Air,23/04/2016,4,2016
86243,Not Specified,3275,SmallBusiness,Hartford,Office Supplies,Paper,Small Box,-25,2,13,Regular Air,23/04/2016,4,2016
87102,Not Specified,3163,Corporate,Austin,Technology,Peripherals,Small Box,226,10,761,Regular Air,25/04/2016,4,2016
91207,Medium,749,Corporate,St. Petersburg,Technology,Telephones,Wrap Bag,-17,1,22,Regular Air,26/04/2016,4,2016
87040,Low,2517,HomeOffice,Barcelona,Technology,Telephones,Small Box,425,5,1011,Regular Air,26/04/2016,4,2016
89229,Critical,2455,HomeOffice,Shanghai,Technology,Telephones,Small Pack,-87,11,405,Regular Air,28/04/2016,4,2016
90586,Medium,339,Corporate,Bristol,Technology,Telephones,Small Pack,421,8,726,Regular Air,28/04/2016,4,2016
88263,High,1790,Consumer,Ahmedabad,Office Supplies,Labels,Small Box,-82,4,122,Regular Air,29/04/2016,4,2016
88680,Low,666,Corporate,Canberra,Office Supplies,Accessories,Small Box,17,7,24,Regular Air,02/05/2016,5,2016
18917,Critical,3079,SmallBusiness,Lincoln,Office Supplies,Accessories,Small Box,-8,18,36,Regular Air,02/05/2016,5,2016
89413,Medium,1384,Consumer,Rio de Janeiro,Technology,Telephones,Small Box,-847,2,409,Regular Air,03/05/2016,5,2016
90702,High,430,SmallBusiness,Hobart,Furniture,Chairs,Jumbo Drum,188,16,1505,Delivery Truck,04/05/2016,5,2016
90510,Low,3366,HomeOffice,Albany,Technology,Peripherals,Small Box,998,15,1519,Regular Air,05/05/2016,5,2016
86585,High,1139,HomeOffice,Las Plumas,Technology,Peripherals,Small Box,14,12,1738,Regular Air,05/05/2016,5,2016
85934,High,2846,Corporate,Riyadh,Technology,Office Machines,Medium Box,-177,1,151,Express Air,06/05/2016,5,2016
88146,Not Specified,2468,Corporate,Aomori,Office Supplies,Pens,Wrap Bag,14,10,20,Express Air,06/05/2016,5,2016
88519,Medium,127,Consumer,Belfast,Office Supplies,Accessories,Small Box,7,3,14,Regular Air,06/05/2016,5,2016
89618,Not Specified,2334,SmallBusiness,Paris,Furniture,Furnishings,Wrap Bag,94,16,138,Regular Air,09/05/2016,5,2016
91005,High,2480,Corporate,Tokyo,Technology,Telephones,Small Pack,-165,12,638,Regular Air,09/05/2016,5,2016
88147,Low,2469,HomeOffice,Osaka,Office Supplies,Pens,Small Box,-288,7,233,Regular Air,09/05/2016,5,2016
87827,High,1609,Consumer,Merida,Office Supplies,Appliances,Large Box,-38,11,48,Regular Air,10/05/2016,5,2016
90944,High,765,Consumer,Ryazan,Furniture,Tables,Jumbo Drum,63,3,265,Delivery Truck,11/05/2016,5,2016
87126,Low,2034,Consumer,Johannesburg,Office Supplies,Storage,Small Box,-231,9,1798,Regular Air,11/05/2016,5,2016
89759,High,1332,SmallBusiness,Recife,Office Supplies,Labels,Small Box,56,12,83,Regular Air,12/05/2016,5,2016
88467,High,1080,Corporate,Moscow,Technology,Peripherals,Small Box,211,8,794,Regular Air,13/05/2016,5,2016
86043,Not Specified,319,Corporate,Cardiff,Office Supplies,Paper,Small Box,-54,9,45,Regular Air,13/05/2016,5,2016
86598,Low,2924,Consumer,Naples,Technology,Peripherals,Small Pack,-35,12,107,Regular Air,17/05/2016,5,2016
87025,Low,602,HomeOffice,Canberra,Office Supplies,Paper,Small Box,124,14,277,Regular Air,17/05/2016,5,2016
90253,High,1620,Consumer,Cancun,Office Supplies,Storage,Large Box,-759,14,1418,Express Air,18/05/2016,5,2016
90371,Critical,500,Corporate,Adelaide,Office Supplies,Labels,Small Box,28,9,43,Regular Air,20/05/2016,5,2016
91464,Critical,2055,HomeOffice,Vancouver,Furniture,Furnishings,Wrap Bag,-161,15,112,Regular Air,20/05/2016,5,2016
91434,Critical,794,Corporate,Moscow,Technology,Office Machines,Large Box,-926,3,19542,Regular Air,20/05/2016,5,2016
43523,Medium,198,SmallBusiness,Belfast,Office Supplies,Paper,Small Box,-94,65,394,Regular Air,22/05/2016,5,2016
89297,Critical,274,Corporate,Liverpool,Office Supplies,Rubber Bands,Wrap Bag,6,5,13,Regular Air,23/05/2016,5,2016
12804,Medium,2670,HomeOffice,Los Angeles,Office Supplies,Labels,Small Box,28,27,88,Regular Air,24/05/2016,5,2016
88307,High,2580,HomeOffice,Raleigh,Office Supplies,Accessories,Small Box,14,4,20,Regular Air,25/05/2016,5,2016
89652,High,354,HomeOffice,Sheffield,Office Supplies,Storage,Small Box,416,15,945,Regular Air,25/05/2016,5,2016
86408,Low,1462,HomeOffice,Rio de Janeiro,Office Supplies,Storage,Small Box,-19,1,27,Regular Air,26/05/2016,5,2016
88823,Low,2812,Corporate,Standerton,Office Supplies,Accessories,Small Box,-55,15,76,Regular Air,28/05/2016,5,2016
89968,Low,162,HomeOffice,Manchester,Office Supplies,Pens,Wrap Bag,8,8,23,Regular Air,28/05/2016,5,2016
88919,Not Specified,2996,SmallBusiness,Santa Fe,Furniture,Furnishings,Medium Box,8,12,124,Regular Air,29/05/2016,5,2016
89921,Critical,691,HomeOffice,Sydney,Office Supplies,Paper,Small Box,-10,1,37,Regular Air,31/05/2016,5,2016
90703,Low,430,SmallBusiness,Hobart,Office Supplies,Accessories,Small Box,132,16,199,Regular Air,31/05/2016,5,2016
