Numrow,ID,LocX,LocY,RegDens,RegPop,MedHHInc,MeanHHSz
26011,75057,-96.993217,33.04867,79.0,12113.0,44820.0,2.6099999994039536
26012,75058,-96.734362,33.453628,40.0,2113.0,47500.0,3.0999999940395355
26013,75060,-96.95499,32.80268,92.0,45221.0,43682.0,3.0399999991059303
26014,75061,-96.961408,32.826729,93.0,53265.0,37330.0,2.8199999928474426
26015,75062,-96.967337,32.846645,93.0,41631.0,45085.0,2.5399999991059303
26016,75063,-96.973492,32.916865,85.0,24463.0,62199.0,1.9299999997019768
26017,75065,-97.025258,33.12635,84.0,8251.0,55082.0,2.6999999955296516
26018,75067,-97.007718,33.020118,93.0,48766.0,52123.0,2.459999993443489
26019,75068,-96.954859,33.173008,69.0,7776.0,53401.0,2.969999998807907
26020,75069,-96.603631,33.195073,74.0,28189.0,42324.0,2.7999999970197678
26021,75070,-96.675226,33.212203,75.0,34729.0,84847.0,2.959999993443489
26022,75074,-96.681023,33.028921,89.0,37589.0,54000.0,2.8799999952316284
26023,75075,-96.740389,33.024721,92.0,34715.0,71485.0,2.689999997615814
26024,75076,-96.693384,33.818635,62.0,6941.0,43843.0,2.4499999955296516
26025,75077,-97.052904,33.075138,86.0,31543.0,86988.0,3.0
26026,75078,-96.799444,33.240766,56.0,2944.0,70000.0,3.139999993145466
26027,75080,-96.740939,32.969523,93.0,43244.0,55973.0,2.4799999967217445
26028,75081,-96.709163,32.948974,92.0,32637.0,60597.0,2.639999993145466
26029,75082,-96.659016,32.993405,85.0,15432.0,100080.0,2.8299999982118607
26030,75087,-96.454467,32.93382,77.0,16792.0,65810.0,2.7799999937415123
26031,75088,-96.549708,32.897459,90.0,24890.0,71263.0,3.119999997317791
26032,75089,-96.546979,32.923924,84.0,18267.0,70821.0,3.0499999970197678
26033,75090,-96.591065,33.632806,70.0,22408.0,31690.0,2.6599999964237213
26034,75092,-96.653874,33.649938,65.0,20337.0,40402.0,2.339999996125698
26035,75093,-96.804926,33.03505,91.0,43864.0,101884.0,2.6099999994039536
26036,75094,-96.611138,33.009681,76.0,3254.0,83950.0,3.019999995827675
26037,75098,-96.536072,33.011975,77.0,20775.0,60238.0,2.939999997615814
26038,750HH,-96.895835,33.110118,,0.0,0.0,0.0
26039,75101,-96.696706,32.267846,75.0,484.0,30625.0,3.1799999997019768
26040,75102,-96.643118,32.075079,23.0,1058.0,40167.0,2.769999995827675
26041,75103,-95.880006,32.532449,46.0,11342.0,35313.0,2.4799999967217445
26042,75104,-96.949493,32.588536,80.0,32113.0,60140.0,2.9499999955296516
26043,75105,-96.379175,32.241963,12.0,288.0,26579.0,2.0399999991059303
26044,75110,-96.44612,32.078228,58.0,31200.0,30401.0,2.6599999964237213
26045,75114,-96.443398,32.629178,54.0,4056.0,53529.0,3.059999994933605
26046,75115,-96.858828,32.599286,85.0,37755.0,57510.0,2.709999993443489
26047,75116,-96.912657,32.658384,92.0,18215.0,45314.0,2.769999995827675
26048,75117,-95.868814,32.696777,51.0,3120.0,35428.0,2.489999994635582
26049,75119,-96.619623,32.331239,55.0,23698.0,41092.0,2.9299999997019768
26050,75121,-96.417885,33.079946,59.0,33.0,20250.0,1.319999996572733
26051,75124,-96.003126,32.310343,44.0,4272.0,35717.0,2.6699999943375587
26052,75125,-96.656845,32.533551,55.0,5964.0,44107.0,3.219999998807907
26053,75126,-96.460385,32.745373,61.0,10908.0,63598.0,3.0399999991059303
26054,75127,-95.794364,32.68309,46.0,1533.0,31379.0,2.809999994933605
26055,75132,-96.380952,32.941014,55.0,169.0,28611.0,2.489999994635582
26056,75134,-96.781203,32.620385,82.0,11607.0,40547.0,2.899999998509884
26057,75135,-96.23774,33.075653,49.0,4481.0,44634.0,2.8499999940395355
26058,75137,-96.913435,32.634835,90.0,17779.0,59459.0,2.8199999928474426
26059,75140,-95.717389,32.661299,47.0,6511.0,30522.0,2.5999999940395355
26060,75141,-96.710364,32.644647,67.0,2852.0,37043.0,2.839999996125698
26061,75142,-96.303774,32.574299,54.0,17648.0,42243.0,2.969999998807907
26062,75143,-96.210356,32.348007,52.0,12900.0,35244.0,2.519999995827675
26063,75144,-96.224745,32.120271,26.0,2989.0,29332.0,2.6099999994039536
26064,75146,-96.758925,32.590063,74.0,15430.0,46995.0,2.6699999943375587
26065,75147,-96.110682,32.314256,64.0,19683.0,32836.0,2.4799999967217445
26066,75148,-96.018623,32.183649,48.0,5780.0,29542.0,2.4299999997019768
26067,75149,-96.607598,32.767329,91.0,54541.0,48245.0,2.9199999943375587
26068,75150,-96.633558,32.818392,94.0,55353.0,46470.0,2.6099999994039536
26069,75152,-96.681039,32.425222,52.0,3433.0,48220.0,3.139999993145466
26070,75153,-96.326326,32.142925,17.0,466.0,26875.0,2.5999999940395355
26071,75154,-96.823253,32.526123,75.0,27376.0,56975.0,3.0499999970197678
26072,75155,-96.481477,32.226257,35.0,1998.0,36008.0,3.0399999991059303
26073,75158,-96.385023,32.466891,45.0,3887.0,50851.0,2.9199999943375587
26074,75159,-96.538112,32.628858,66.0,14208.0,43737.0,2.839999996125698
26075,75160,-96.289231,32.747747,64.0,19670.0,38986.0,2.7899999991059303
26076,75161,-96.187006,32.727366,40.0,5450.0,42368.0,2.6599999964237213
26077,75163,-96.109359,32.17548,52.0,2610.0,30526.0,2.2799999937415123
26078,75164,-96.311524,33.065217,60.0,669.0,35500.0,2.8299999982118607
26079,75165,-96.832839,32.397024,68.0,28578.0,48092.0,2.8199999928474426
26080,75166,-96.436017,33.022051,63.0,498.0,60833.0,3.0699999928474426
26081,75167,-96.918012,32.380958,41.0,3827.0,60566.0,2.8799999952316284
26082,75169,-96.002384,32.725386,49.0,14146.0,37191.0,2.649999998509884
26083,75172,-96.683101,32.598845,73.0,3641.0,32337.0,3.2299999967217445
26084,75173,-96.421533,33.048275,58.0,4014.0,50257.0,3.119999997317791
26085,75180,-96.616344,32.72203,89.0,19446.0,37208.0,3.139999993145466
26086,75181,-96.558864,32.735812,80.0,16326.0,67806.0,3.239999994635582
26087,75182,-96.569654,32.803646,63.0,2700.0,85725.0,3.0299999937415123
26088,75189,-96.312781,32.960512,55.0,10028.0,47664.0,2.989999994635582
26089,751HH,-96.215768,32.407033,,0.0,0.0,0.0
26090,75201,-96.799413,32.787629,87.0,3324.0,56675.0,1.5
26091,75202,-96.805029,32.77988,88.0,1423.0,51688.0,1.5299999974668026
26092,75203,-96.806729,32.745831,93.0,19746.0,21993.0,3.3199999928474426
26093,75204,-96.789529,32.800333,98.0,20718.0,40649.0,2.0799999982118607
26094,75205,-96.795241,32.836094,96.0,24156.0,73153.0,2.1599999964237213
26095,75206,-96.7712,32.826128,98.0,39693.0,41475.0,1.9299999997019768
26096,75207,-96.819928,32.78643,87.0,8121.0,48750.0,4.0
26097,75208,-96.838647,32.751464,96.0,35800.0,35135.0,3.1999999955296516
26098,75209,-96.825529,32.845978,93.0,14697.0,49669.0,2.219999998807907
26099,75210,-96.747327,32.77103,87.0,9369.0,15058.0,2.7799999937415123
26100,75211,-96.882531,32.736931,93.0,68730.0,32702.0,3.6099999994039536
26101,75212,-96.869452,32.78238,87.0,22239.0,22555.0,3.719999998807907
26102,75214,-96.748727,32.825628,95.0,35533.0,49878.0,2.1699999943375587
26103,75215,-96.77035,32.76103,89.0,18643.0,16043.0,2.619999997317791
26104,75216,-96.797207,32.710082,92.0,49440.0,24960.0,2.9799999967217445
26105,75217,-96.675823,32.72238,88.0,72437.0,31532.0,3.4799999967217445
26106,75218,-96.699375,32.842726,90.0,21682.0,50652.0,2.219999998807907
26107,75219,-96.814124,32.812462,99.0,22682.0,38588.0,2.0399999991059303
26108,75220,-96.86306,32.867977,94.0,50597.0,33515.0,3.399999998509884
26109,75223,-96.74918,32.792879,95.0,15813.0,28607.0,3.4299999997019768
26110,75224,-96.839879,32.716065,96.0,32553.0,33515.0,3.309999994933605
26111,75225,-96.790403,32.862876,94.0,20157.0,98838.0,2.3799999952316284
26112,75226,-96.776625,32.783978,89.0,2693.0,38911.0,2.089999996125698
26113,75227,-96.690002,32.77003,94.0,49019.0,33428.0,3.189999997615814
26114,75228,-96.67955,32.825227,96.0,65884.0,33685.0,2.689999997615814
26115,75229,-96.859851,32.895376,88.0,30994.0,64067.0,2.75
26116,75230,-96.790549,32.901176,93.0,27641.0,51702.0,2.0099999979138374
26117,75231,-96.747648,32.874317,99.0,52363.0,30090.0,2.3499999940395355
26118,75232,-96.838861,32.664034,91.0,28773.0,39824.0,2.9099999964237213
26119,75233,-96.872227,32.704398,92.0,13760.0,36869.0,3.269999995827675
26120,75234,-96.883229,32.925975,90.0,29676.0,50386.0,2.8499999940395355
26121,75235,-96.84612,32.828128,89.0,17438.0,32030.0,3.019999995827675
26122,75236,-96.917468,32.685533,79.0,10113.0,32957.0,2.6299999952316284
26123,75237,-96.87633,32.666984,88.0,12697.0,26270.0,2.269999995827675
26124,75238,-96.709225,32.873926,95.0,31366.0,43294.0,2.439999997615814
26125,75240,-96.785437,32.938774,97.0,49931.0,41521.0,2.339999996125698
26126,75241,-96.774397,32.669383,81.0,23815.0,30300.0,2.959999993443489
26127,75243,-96.736885,32.912225,97.0,59610.0,37149.0,2.139999993145466
26128,75244,-96.83616,32.922624,92.0,17206.0,51074.0,2.309999994933605
26129,75246,-96.773655,32.791878,99.0,4686.0,21468.0,2.769999995827675
26130,75247,-96.879284,32.817978,42.0,250.0,15208.0,1.3999999985098839
26131,75248,-96.788634,32.968123,94.0,33211.0,69809.0,2.1599999964237213
26132,75249,-96.953176,32.639661,84.0,9161.0,51949.0,3.209999993443489
26133,75251,-96.774974,32.919104,93.0,1373.0,66755.0,1.6599999964237213
26134,75252,-96.790886,32.998132,94.0,22557.0,58257.0,1.9299999997019768
26135,75253,-96.603675,32.679924,81.0,15796.0,34537.0,3.0799999982118607
26136,75270,-96.801988,32.78133,,0.0,0.0,0.0
26137,75287,-96.844364,32.998786,98.0,44816.0,45919.0,1.8299999982118607
26138,752HH,-96.937947,32.722082,,0.0,0.0,0.0
26139,75401,-96.112892,33.15023,63.0,17691.0,30754.0,2.6999999955296516
26140,75402,-96.08977,33.082411,63.0,14171.0,46878.0,2.459999993443489
26141,75407,-96.496643,33.14572,65.0,9690.0,45532.0,2.809999994933605
26142,75409,-96.519074,33.356094,47.0,4703.0,49091.0,2.869999997317791
26143,75410,-95.631821,32.793512,42.0,3818.0,31838.0,2.5999999940395355
26144,75411,-95.605944,33.86751,19.0,1078.0,25526.0,2.3599999994039536
26145,75412,-95.144027,33.815996,10.0,925.0,33977.0,2.399999998509884
26146,75413,-96.166718,33.43515,44.0,412.0,44485.0,2.619999997317791
26147,75414,-96.41899,33.615634,47.0,3069.0,43036.0,2.6699999943375587
26148,75415,-95.757343,33.460447,17.0,255.0,39375.0,3.1099999994039536
26149,75416,-95.372933,33.675155,39.0,3129.0,31576.0,2.689999997615814
26150,75417,-95.193008,33.462828,20.0,2762.0,28625.0,2.3499999940395355
26151,75418,-96.181801,33.583772,57.0,13701.0,29946.0,2.4099999964237213
26152,75420,-95.721242,33.052712,32.0,1083.0,35156.0,2.5
26153,75421,-95.697617,33.642542,22.0,1182.0,33571.0,2.6799999997019768
26154,75422,-95.939986,33.146779,37.0,2736.0,39344.0,2.6299999952316284
26155,75423,-96.202732,33.291418,35.0,2388.0,40000.0,2.8299999982118607
26156,75424,-96.395024,33.321604,42.0,2890.0,47361.0,2.899999998509884
26157,75426,-95.035348,33.626445,25.0,6241.0,25481.0,2.4199999943375587
26158,75428,-95.910616,33.25868,58.0,9353.0,25469.0,2.3499999940395355
26159,75431,-95.466053,33.027493,35.0,1856.0,31957.0,2.839999996125698
26160,75432,-95.685738,33.377005,36.0,3550.0,27332.0,2.589999996125698
26161,75433,-95.817733,33.13307,28.0,2433.0,35769.0,2.489999994635582
26162,75434,-95.356708,33.423626,8.0,51.0,36250.0,2.0399999991059303
26163,75435,-95.31828,33.507909,25.0,1270.0,27200.0,2.269999995827675
26164,75436,-95.260909,33.670159,18.0,1791.0,29492.0,2.5
26165,75437,-95.471259,33.253911,21.0,1004.0,35071.0,2.7999999970197678
26166,75438,-96.073116,33.595318,26.0,937.0,35859.0,2.559999994933605
26167,75439,-96.273863,33.573304,43.0,874.0,41842.0,2.5299999937415123
26168,75440,-95.738429,32.882305,42.0,4792.0,32431.0,2.469999998807907
26169,75441,-95.658151,33.432974,13.0,48.0,35625.0,1.449999999254942
26170,75442,-96.350962,33.171899,50.0,7375.0,44266.0,2.75
26171,75444,-95.562864,32.730279,54.0,145.0,31667.0,1.8399999998509884
26172,75446,-95.90242,33.589851,23.0,2818.0,30760.0,2.4499999955296516
26173,75447,-96.120452,33.774197,22.0,1005.0,42308.0,2.5299999937415123
26174,75448,-95.817379,33.31215,19.0,692.0,26597.0,2.0399999991059303
26175,75449,-95.955784,33.427504,19.0,1196.0,29276.0,2.469999998807907
26176,75450,-95.525466,33.404332,11.0,415.0,37813.0,2.8199999928474426
26177,75451,-95.113396,32.971224,37.0,1388.0,32393.0,2.6699999943375587
26178,75452,-96.247825,33.385224,39.0,3914.0,37480.0,2.7299999967217445
26179,75453,-95.945945,32.952736,42.0,3070.0,35577.0,2.5799999982118607
26180,75454,-96.573456,33.277317,59.0,2364.0,54861.0,2.839999996125698
26181,75455,-94.981401,33.166739,53.0,24674.0,32862.0,2.899999998509884
26182,75457,-95.219655,33.151104,39.0,5848.0,33528.0,2.5799999982118607
26183,75459,-96.635232,33.518979,43.0,3675.0,41903.0,2.649999998509884
26184,75460,-95.559588,33.660274,68.0,23827.0,26246.0,2.3499999940395355
26185,75462,-95.485894,33.638587,45.0,10211.0,42873.0,2.619999997317791
26186,75468,-95.398179,33.536414,22.0,694.0,27417.0,2.649999998509884
26187,75469,-95.830579,33.434737,18.0,367.0,31923.0,2.219999998807907
26188,75470,-95.812024,33.60355,16.0,426.0,34250.0,2.6799999997019768
26189,75471,-95.395276,33.041578,30.0,1109.0,34886.0,2.689999997615814
26190,75472,-95.879675,32.906194,37.0,2591.0,32209.0,2.5499999970197678
26191,75473,-95.50309,33.801663,44.0,3936.0,44625.0,2.7599999979138374
26192,75474,-96.069999,32.896295,63.0,13353.0,34436.0,2.6099999994039536
26193,75475,-96.25525,33.485315,48.0,162.0,26250.0,2.0999999940395355
26194,75476,-96.233818,33.695647,26.0,1095.0,35909.0,2.4799999967217445
26195,75477,-95.723828,33.543006,23.0,925.0,26375.0,2.5
26196,75478,-95.366636,33.17329,21.0,825.0,29609.0,2.6999999955296516
26197,75479,-96.34474,33.613097,35.0,1721.0,37866.0,2.5499999970197678
26198,75480,-95.193026,33.04314,40.0,1365.0,34663.0,2.239999994635582
26199,75481,-95.39168,33.323467,9.0,262.0,33929.0,2.4299999997019768
26200,75482,-95.60102,33.143752,49.0,22824.0,31734.0,2.5399999991059303
26201,75485,-96.462997,33.362227,81.0,41.0,36250.0,1.8599999994039536
26202,75486,-95.762034,33.734091,23.0,1771.0,37596.0,2.6299999952316284
26203,75487,-95.150146,33.346151,21.0,1625.0,23947.0,2.5099999979138374
26204,75488,-96.004186,33.76225,14.0,986.0,32361.0,2.619999997317791
26205,75489,-96.483737,33.521578,60.0,1094.0,44850.0,2.739999994635582
26206,75490,-96.332405,33.435618,47.0,1551.0,42009.0,2.639999993145466
26207,75491,-96.395984,33.494285,44.0,4091.0,40135.0,2.5999999940395355
26208,75492,-96.010829,33.566266,17.0,583.0,43889.0,2.6299999952316284
26209,75493,-95.112794,33.165327,75.0,536.0,35179.0,3.149999998509884
26210,75494,-95.282995,32.922912,41.0,10320.0,28460.0,2.4199999943375587
26211,75495,-96.563706,33.426635,54.0,5478.0,46818.0,2.809999994933605
26212,75496,-96.057051,33.350543,36.0,2816.0,35242.0,2.559999994933605
26213,75497,-95.557798,32.906074,40.0,2076.0,36595.0,2.309999994933605
26214,754HH,-95.986879,32.953485,,0.0,0.0,0.0
26215,75501,-94.089849,33.414708,72.0,36262.0,28143.0,2.5399999991059303
26216,75503,-94.096375,33.476844,69.0,21271.0,45177.0,2.4299999997019768
26217,75550,-94.905855,33.530829,16.0,904.0,27240.0,2.519999995827675
26218,75551,-94.177309,33.118611,49.0,11277.0,29585.0,2.5
26219,75554,-94.780664,33.563837,17.0,1820.0,26474.0,2.389999993145466
26220,75555,-94.135425,32.930895,19.0,1449.0,30718.0,2.5099999979138374
26221,75556,-94.055855,33.142532,42.0,766.0,25972.0,2.5799999982118607
26222,75558,-94.843595,33.236743,32.0,1350.0,30202.0,2.639999993145466
26223,75559,-94.613558,33.515778,27.0,5980.0,28306.0,2.4099999964237213
26224,75560,-94.374688,33.189862,18.0,995.0,25000.0,2.2899999991059303
26225,75561,-94.264803,33.480224,63.0,5162.0,32354.0,2.5099999979138374
26226,75562,-94.251525,32.941359,22.0,111.0,13333.0,1.7099999971687794
26227,75563,-94.376039,33.005009,31.0,4463.0,27740.0,2.2799999937415123
26228,75564,-94.277257,32.880182,15.0,112.0,16607.0,3.0299999937415123
26229,75565,-94.074292,32.950857,43.0,539.0,26667.0,2.75
26230,75566,-94.508533,33.157897,24.0,905.0,20795.0,2.5299999937415123
26231,75567,-94.315898,33.328596,45.0,3903.0,35683.0,2.5799999982118607
26232,75568,-94.630092,33.206258,27.0,2799.0,23964.0,2.2999999970197678
26233,75569,-94.125315,33.441774,79.0,2439.0,29259.0,2.4499999955296516
26234,75570,-94.419548,33.465282,51.0,11829.0,31618.0,2.469999998807907
26235,75571,-94.752279,33.183401,30.0,2855.0,29233.0,2.6099999994039536
26236,75572,-94.133641,33.210952,45.0,3511.0,28594.0,2.559999994933605
26237,75573,-94.259718,33.353249,50.0,333.0,26964.0,2.7299999967217445
26238,75574,-94.536571,33.328878,23.0,1854.0,29647.0,2.619999997317791
26239,755HH,-94.301212,33.262324,,0.0,0.0,0.0
26240,755XX,-94.272088,33.442659,,0.0,0.0,0.0
26241,75601,-94.731725,32.505248,83.0,13821.0,33903.0,2.2999999970197678
26242,75602,-94.712009,32.474499,74.0,21533.0,26308.0,2.8199999928474426
26243,75603,-94.700632,32.396207,57.0,5326.0,37553.0,2.4199999943375587
26244,75604,-94.80692,32.523779,77.0,27276.0,36761.0,2.6299999952316284
26245,75605,-94.743534,32.557684,72.0,24648.0,43536.0,2.339999996125698
26246,75630,-94.558598,32.854406,31.0,2538.0,27813.0,2.25
26247,75631,-94.464272,32.237924,25.0,2599.0,33017.0,2.5499999970197678
26248,75633,-94.312567,32.145212,41.0,13712.0,32465.0,2.5
26249,75636,-94.815893,33.035716,53.0,153.0,51000.0,2.4299999997019768
26250,75638,-94.724818,33.02583,50.0,6165.0,32563.0,2.5
26251,75639,-94.181108,32.285877,25.0,3286.0,31789.0,2.619999997317791
26252,75640,-94.695441,32.723482,42.0,3881.0,35146.0,2.719999998807907
26253,75641,-94.579451,32.382771,30.0,210.0,28594.0,3.0
26254,75643,-94.372873,32.019931,30.0,1572.0,28077.0,2.469999998807907
26255,75644,-94.957706,32.727128,46.0,19650.0,33099.0,2.5999999940395355
26256,75647,-94.943585,32.531814,62.0,11950.0,32954.0,2.6599999964237213
26257,75650,-94.558395,32.507527,47.0,8067.0,41539.0,2.7999999970197678
26258,75651,-94.545193,32.6941,37.0,2001.0,30179.0,2.739999994635582
26259,75652,-94.758523,32.194938,53.0,14147.0,33795.0,2.5699999928474426
26260,75654,-94.855685,32.104159,46.0,11617.0,32360.0,2.589999996125698
26261,75656,-94.619483,32.998759,41.0,4658.0,30818.0,2.489999994635582
26262,75657,-94.349082,32.768011,30.0,8637.0,26005.0,2.4099999964237213
26263,75661,-94.168464,32.66797,27.0,2515.0,27981.0,2.2599999979138374
26264,75662,-94.874395,32.387151,64.0,22207.0,35612.0,2.589999996125698
26265,75667,-94.857414,31.981458,19.0,1074.0,23050.0,2.309999994933605
26266,75668,-94.69722,32.920957,52.0,2067.0,23922.0,2.339999996125698
26267,75669,-94.576888,32.03719,17.0,751.0,26875.0,2.5
26268,75670,-94.379583,32.547424,61.0,17620.0,24582.0,2.6299999952316284
26269,75672,-94.307044,32.513986,51.0,17071.0,37011.0,2.5299999937415123
26270,75680,-94.717666,32.00923,29.0,74.0,65500.0,2.469999998807907
26271,75681,-94.68886,31.934633,24.0,2454.0,27349.0,2.489999994635582
26272,75683,-94.705137,32.809766,47.0,4045.0,29683.0,2.6699999943375587
26273,75684,-94.949353,32.26958,51.0,6713.0,30992.0,2.5499999970197678
26274,75686,-94.968097,32.97708,45.0,11241.0,31193.0,2.619999997317791
26275,75691,-94.536929,32.312616,41.0,3566.0,29444.0,2.689999997615814
26276,75692,-94.095566,32.472069,46.0,4958.0,32889.0,2.6699999943375587
26277,75693,-94.860628,32.533965,76.0,5825.0,43710.0,2.7899999991059303
26278,756HH,-94.617996,32.360454,,0.0,0.0,0.0
26279,75701,-95.294678,32.325214,87.0,30936.0,35544.0,2.369999997317791
26280,75702,-95.3071,32.360498,86.0,26407.0,25119.0,3.0299999937415123
26281,75703,-95.313473,32.264365,76.0,30420.0,43125.0,2.2899999991059303
26282,75704,-95.413732,32.388631,57.0,6953.0,31094.0,2.5299999937415123
26283,75705,-95.089714,32.364281,50.0,1818.0,28571.0,2.8199999928474426
26284,75706,-95.33155,32.456565,55.0,6708.0,34223.0,2.969999998807907
26285,75707,-95.207496,32.292394,67.0,10990.0,47646.0,2.6299999952316284
26286,75708,-95.222763,32.40331,58.0,5995.0,32487.0,2.889999993145466
26287,75709,-95.39191,32.31265,63.0,3615.0,32917.0,2.5399999991059303
26288,75750,-95.065175,32.254414,49.0,3214.0,38168.0,2.5799999982118607
26289,75751,-95.84625,32.184027,50.0,21934.0,33561.0,2.589999996125698
26290,75754,-95.66711,32.412451,39.0,5334.0,33994.0,2.589999996125698
26291,75755,-95.125907,32.649482,47.0,6279.0,35974.0,2.4199999943375587
26292,75756,-95.605078,32.306045,47.0,3582.0,35357.0,2.7899999991059303
26293,75757,-95.367107,32.136787,53.0,7264.0,42912.0,2.5299999937415123
26294,75758,-95.49667,32.251068,63.0,7927.0,34085.0,2.489999994635582
26295,75759,-95.417769,32.034127,44.0,149.0,23250.0,2.369999997317791
26296,75760,-94.863103,31.817889,26.0,2691.0,27038.0,2.469999998807907
26297,75762,-95.418594,32.207845,65.0,7969.0,49615.0,2.5999999940395355
26298,75763,-95.50433,32.072339,41.0,5557.0,33169.0,2.469999998807907
26299,75764,-95.152727,31.893439,56.0,238.0,25417.0,2.639999993145466
26300,75765,-95.224457,32.617073,42.0,4503.0,33950.0,2.4799999967217445
26301,75766,-95.252813,31.953855,51.0,25331.0,28299.0,2.6599999964237213
26302,75770,-95.646323,32.132651,26.0,2382.0,35625.0,2.639999993145466
26303,75771,-95.42126,32.522902,56.0,13969.0,39620.0,2.5399999991059303
26304,75773,-95.469822,32.674657,49.0,11406.0,31894.0,2.5499999970197678
26305,75778,-95.710209,32.33383,46.0,2836.0,33241.0,2.4299999997019768
26306,75782,-95.599198,32.075703,68.0,224.0,28125.0,2.9499999955296516
26307,75783,-95.435503,32.810076,45.0,6494.0,33207.0,2.3499999940395355
26308,75784,-94.968901,31.883205,31.0,736.0,27981.0,2.559999994933605
26309,75785,-95.167617,31.79364,37.0,10619.0,29375.0,2.5799999982118607
26310,75788,-94.917599,31.825527,40.0,102.0,20938.0,2.489999994635582
26311,75789,-95.101055,32.137225,37.0,6040.0,39083.0,2.589999996125698
26312,75790,-95.634933,32.533765,55.0,4077.0,36953.0,2.689999997615814
26313,75791,-95.217519,32.226082,69.0,11281.0,49284.0,2.9099999964237213
26314,75792,-95.130889,32.476905,35.0,2858.0,32526.0,2.769999995827675
26315,757HH,-95.449365,32.290562,,0.0,0.0,0.0
26316,75801,-95.633255,31.779481,50.0,35538.0,31524.0,2.5799999982118607
26317,75831,-96.037251,31.453732,24.0,4915.0,29908.0,2.6299999952316284
26318,75833,-95.901312,31.27575,16.0,2799.0,25091.0,2.239999994635582
26319,75835,-95.473934,31.315837,31.0,12087.0,27074.0,2.439999997615814
26320,75838,-96.22212,31.476671,13.0,574.0,29375.0,2.649999998509884
26321,75839,-95.532255,31.627557,29.0,4445.0,31011.0,2.559999994933605
26322,75840,-96.108082,31.763713,27.0,6597.0,33164.0,2.519999995827675
26323,75844,-95.463152,31.505916,20.0,5144.0,28594.0,2.439999997615814
26324,75845,-95.078269,31.090648,15.0,2982.0,21940.0,2.3499999940395355
26325,75846,-96.17433,31.346581,23.0,2780.0,34508.0,2.5299999937415123
26326,75847,-95.154216,31.355453,14.0,1765.0,29500.0,2.5999999940395355
26327,75848,-96.32126,31.83272,50.0,357.0,29583.0,2.25
26328,75849,-95.4737,31.398448,50.0,281.0,32500.0,2.439999997615814
26329,75850,-95.933124,31.134863,14.0,539.0,33083.0,2.739999994635582
26330,75851,-95.464341,31.104197,23.0,4731.0,32214.0,2.4499999955296516
26331,75852,-95.716693,30.984335,29.0,4066.0,28950.0,2.4499999955296516
26332,75853,-95.829747,31.930882,19.0,875.0,34659.0,2.6299999952316284
26333,75855,-95.853031,31.579572,13.0,2129.0,27824.0,2.3499999940395355
26334,75856,-95.234759,31.21349,14.0,161.0,22321.0,2.2999999970197678
26335,75858,-95.091841,31.369811,7.0,142.0,18875.0,1.7799999974668026
26336,75859,-96.254357,31.889748,15.0,1204.0,42984.0,2.369999997317791
26337,75860,-96.270689,31.625567,40.0,6143.0,30619.0,2.459999993443489
26338,75861,-95.863836,31.829314,51.0,10451.0,34429.0,2.5999999940395355
26339,75862,-95.332988,30.94481,35.0,9230.0,28429.0,2.3499999940395355
26340,758HH,-95.745118,31.090752,,0.0,0.0,0.0
26341,75901,-94.686677,31.330567,63.0,26042.0,34661.0,2.6699999943375587
26342,75904,-94.762954,31.339891,68.0,30899.0,34472.0,2.6599999964237213
26343,75925,-95.054959,31.626263,24.0,3606.0,28000.0,2.5399999991059303
26344,75926,-94.964489,31.243006,15.0,1134.0,29519.0,2.4799999967217445
26345,75928,-93.685357,30.680344,19.0,1296.0,23293.0,2.6699999943375587
26346,75929,-94.176754,31.242362,17.0,1472.0,26635.0,2.209999993443489
26347,75930,-94.020623,31.340382,20.0,2158.0,28898.0,2.369999997317791
26348,75931,-93.990315,31.109064,35.0,1817.0,33257.0,2.5399999991059303
26349,75932,-93.619368,31.067439,16.0,1525.0,29866.0,2.209999993443489
26350,75933,-93.811123,30.580648,26.0,1556.0,28281.0,2.709999993443489
26351,75934,-94.731203,30.907239,15.0,101.0,11786.0,1.9399999976158142
26352,75935,-94.189976,31.769105,40.0,13744.0,29544.0,2.6299999952316284
26353,75936,-94.583763,30.942336,11.0,805.0,40556.0,2.5399999991059303
26354,75937,-94.374594,31.467506,20.0,1256.0,23158.0,2.5
26355,75938,-94.351087,30.916106,23.0,2783.0,26650.0,2.559999994933605
26356,75939,-94.799407,30.998982,29.0,4105.0,26500.0,2.7999999970197678
26357,75941,-94.777259,31.195633,62.0,8810.0,31812.0,3.0299999937415123
26358,75942,-94.404972,30.819095,28.0,313.0,24286.0,2.459999993443489
26359,75943,-94.909881,31.654777,20.0,883.0,40096.0,2.6699999943375587
26360,75944,-94.408178,31.368872,26.0,1028.0,35278.0,2.5299999937415123
26361,75946,-94.526292,31.834379,32.0,3503.0,29525.0,2.5699999928474426
26362,75948,-93.753381,31.332569,33.0,5536.0,28299.0,2.1999999955296516
26363,75949,-94.532106,31.226939,38.0,7573.0,32481.0,2.709999993443489
26364,75951,-94.034557,30.941282,42.0,17234.0,30208.0,2.5299999937415123
26365,75954,-94.057618,31.95015,35.0,3329.0,29604.0,2.5799999982118607
26366,75956,-93.938113,30.670556,35.0,7262.0,28513.0,2.5399999991059303
26367,75959,-93.860869,31.511711,16.0,1099.0,24250.0,2.239999994635582
26368,75960,-94.809167,30.903688,24.0,949.0,33000.0,2.839999996125698
